event_id,customer_id,event_date,event_type,device,session_duration_sec
EVT0012492,CUST01189,2023-11-20,product_review,mobile,65
EVT0012493,CUST01189,2024-02-06,product_review,mobile,587
EVT0012494,CUST01190,2023-10-02,page_view,tablet,525
EVT0012495,CUST01190,2023-08-03,checkout,mobile,197
EVT0012496,CUST01190,2023-08-18,page_view,mobile,780
EVT0012497,CUST01190,2023-08-06,search,mobile,601
EVT0012498,CUST01191,2023-08-28,checkout,mobile,559
EVT0012499,CUST01191,2023-08-04,search,desktop,79
EVT0012500,CUST01191,2023-12-25,page_view,mobile,570
EVT0012501,CUST01191,2023-08-17,app_open,tablet,656
EVT0012502,CUST01191,2023-12-10,page_view,tablet,256
EVT0012503,CUST01191,2023-12-03,page_view,mobile,438
EVT0012504,CUST01192,2024-02-01,checkout,mobile,225
EVT0012505,CUST01192,2024-04-27,checkout,desktop,606
EVT0012506,CUST01192,2024-03-14,app_open,mobile,202
EVT0012507,CUST01192,2024-03-14,search,mobile,491
EVT0012508,CUST01192,2024-05-22,app_open,tablet,544
EVT0012509,CUST01192,2024-06-09,checkout,tablet,285
EVT0012510,CUST01192,2023-12-30,wishlist,desktop,841
EVT0012511,CUST01192,2024-03-07,search,desktop,651
EVT0012512,CUST01192,2024-06-24,product_review,tablet,145
EVT0012513,CUST01192,2024-06-12,add_to_cart,mobile,111
EVT0012514,CUST01192,2024-01-29,app_open,mobile,483
EVT0012515,CUST01193,2023-08-23,product_review,tablet,720
EVT0012516,CUST01193,2023-09-26,app_open,mobile,307
EVT0012517,CUST01193,2023-11-26,app_open,desktop,32
EVT0012518,CUST01194,2024-02-23,search,mobile,649
EVT0012519,CUST01194,2024-04-25,search,mobile,250
EVT0012520,CUST01194,2024-04-05,search,tablet,765
EVT0012521,CUST01194,2024-01-11,add_to_cart,mobile,211
EVT0012522,CUST01194,2024-02-25,app_open,mobile,713
EVT0012523,CUST01194,2024-06-15,app_open,desktop,621
EVT0012524,CUST01194,2024-02-04,checkout,tablet,64
EVT0012525,CUST01195,2024-01-15,app_open,mobile,139
EVT0012526,CUST01195,2024-01-21,wishlist,mobile,33
EVT0012527,CUST01195,2024-03-12,page_view,mobile,671
EVT0012528,CUST01196,2023-11-09,page_view,desktop,137
EVT0012529,CUST01196,2024-02-06,product_review,mobile,88
EVT0012530,CUST01196,2023-11-12,wishlist,mobile,359
EVT0012531,CUST01196,2024-01-22,wishlist,tablet,330
EVT0012532,CUST01196,2023-09-20,add_to_cart,tablet,282
EVT0012533,CUST01196,2023-11-24,wishlist,tablet,245
EVT0012534,CUST01197,2023-08-16,wishlist,desktop,575
EVT0012535,CUST01197,2023-10-10,search,mobile,158
EVT0012536,CUST01197,2023-07-07,search,mobile,423
EVT0012537,CUST01197,2023-09-28,add_to_cart,desktop,611
EVT0012538,CUST01197,2023-11-26,wishlist,tablet,372
EVT0012539,CUST01197,2023-07-11,checkout,mobile,549
EVT0012540,CUST01197,2023-07-12,wishlist,desktop,360
EVT0012541,CUST01197,2023-07-02,app_open,tablet,376
EVT0012542,CUST01197,2023-10-12,product_review,desktop,258
EVT0012543,CUST01197,2023-07-11,search,tablet,277
EVT0012544,CUST01197,2023-07-03,page_view,mobile,466
EVT0012545,CUST01197,2023-11-16,add_to_cart,desktop,651
EVT0012546,CUST01197,2023-11-10,wishlist,mobile,417
EVT0012547,CUST01197,2023-11-13,search,mobile,97
EVT0012548,CUST01197,2023-09-25,app_open,mobile,489
EVT0012549,CUST01197,2023-11-16,checkout,tablet,610
EVT0012550,CUST01197,2023-11-14,add_to_cart,mobile,822
EVT0012551,CUST01197,2023-11-16,checkout,mobile,116
EVT0012552,CUST01198,2024-01-14,checkout,desktop,244
EVT0012553,CUST01198,2024-04-11,page_view,desktop,827
EVT0012554,CUST01198,2023-12-17,page_view,desktop,393
EVT0012555,CUST01198,2023-12-27,product_review,mobile,893
EVT0012556,CUST01198,2024-03-24,wishlist,mobile,873
EVT0012557,CUST01198,2023-11-03,app_open,mobile,179
EVT0012558,CUST01198,2023-12-28,app_open,tablet,430
EVT0012559,CUST01198,2023-12-26,product_review,tablet,703
EVT0012560,CUST01198,2023-11-25,page_view,tablet,553
EVT0012561,CUST01198,2024-03-18,wishlist,desktop,38
EVT0012562,CUST01198,2024-02-08,add_to_cart,tablet,575
EVT0012563,CUST01198,2024-02-22,add_to_cart,desktop,203
EVT0012564,CUST01198,2024-04-13,page_view,tablet,368
EVT0012565,CUST01198,2024-02-11,page_view,mobile,550
EVT0012566,CUST01198,2024-02-04,add_to_cart,tablet,509
EVT0012567,CUST01198,2023-11-16,product_review,desktop,515
EVT0012568,CUST01198,2024-01-10,wishlist,mobile,450
EVT0012569,CUST01198,2024-02-16,product_review,mobile,758
EVT0012570,CUST01198,2024-02-26,page_view,mobile,191
EVT0012571,CUST01199,2023-12-15,app_open,mobile,117
EVT0012572,CUST01199,2024-02-15,product_review,desktop,311
EVT0012573,CUST01199,2024-03-09,product_review,tablet,348
EVT0012574,CUST01199,2024-03-27,product_review,desktop,407
EVT0012575,CUST01199,2024-03-05,checkout,tablet,821
EVT0012576,CUST01199,2024-02-27,product_review,tablet,509
EVT0012577,CUST01199,2023-12-02,app_open,mobile,657
EVT0012578,CUST01199,2024-03-13,checkout,mobile,719
EVT0012579,CUST01199,2023-12-14,search,mobile,315
EVT0012580,CUST01199,2023-11-04,app_open,desktop,119
EVT0012581,CUST01199,2023-12-04,wishlist,desktop,288
EVT0012582,CUST01199,2023-11-11,checkout,tablet,761
EVT0012583,CUST01200,2024-01-06,page_view,desktop,894
EVT0012584,CUST01200,2023-09-07,search,desktop,775
EVT0012585,CUST01200,2024-01-15,page_view,desktop,376
EVT0012586,CUST01200,2023-10-25,page_view,desktop,833
EVT0012587,CUST01200,2023-09-15,app_open,desktop,311
EVT0012588,CUST01201,2023-08-25,add_to_cart,tablet,503
EVT0012589,CUST01201,2024-01-25,wishlist,mobile,806
EVT0012590,CUST01201,2024-01-30,add_to_cart,desktop,457
EVT0012591,CUST01201,2023-12-28,product_review,mobile,528
EVT0012592,CUST01201,2023-12-05,app_open,tablet,137
EVT0012593,CUST01201,2023-11-02,checkout,desktop,261
EVT0012594,CUST01201,2024-01-19,app_open,mobile,154
EVT0012595,CUST01201,2023-09-29,add_to_cart,desktop,185
EVT0012596,CUST01201,2023-11-17,search,desktop,495
EVT0012597,CUST01201,2023-12-19,wishlist,tablet,539
EVT0012598,CUST01201,2023-11-25,app_open,mobile,690
EVT0012599,CUST01201,2024-01-19,checkout,tablet,331
EVT0012600,CUST01201,2023-08-20,app_open,mobile,874
EVT0012601,CUST01201,2023-10-29,product_review,desktop,502
EVT0012602,CUST01201,2023-11-20,product_review,desktop,53
EVT0012603,CUST01201,2023-09-12,page_view,desktop,509
EVT0012604,CUST01201,2023-08-22,wishlist,desktop,137
EVT0012605,CUST01201,2023-11-11,checkout,tablet,469
EVT0012606,CUST01201,2024-01-15,product_review,desktop,803
EVT0012607,CUST01201,2024-01-07,search,mobile,266
EVT0012608,CUST01201,2023-12-06,add_to_cart,tablet,590
EVT0012609,CUST01201,2024-01-02,page_view,tablet,478
EVT0012610,CUST01201,2023-10-03,search,desktop,158
EVT0012611,CUST01202,2024-03-19,product_review,desktop,265
EVT0012612,CUST01202,2024-03-12,product_review,mobile,183
EVT0012613,CUST01202,2024-04-21,add_to_cart,tablet,189
EVT0012614,CUST01202,2023-12-31,checkout,tablet,535
EVT0012615,CUST01202,2023-11-26,search,tablet,539
EVT0012616,CUST01202,2024-03-27,add_to_cart,desktop,611
EVT0012617,CUST01202,2023-12-30,product_review,tablet,427
EVT0012618,CUST01202,2024-05-08,search,tablet,835
EVT0012619,CUST01202,2024-03-20,app_open,tablet,318
EVT0012620,CUST01202,2024-01-16,wishlist,tablet,412
EVT0012621,CUST01202,2023-12-15,search,tablet,280
EVT0012622,CUST01202,2024-03-05,wishlist,mobile,185
EVT0012623,CUST01202,2024-01-11,page_view,mobile,640
EVT0012624,CUST01202,2024-03-17,product_review,mobile,663
EVT0012625,CUST01202,2024-03-10,wishlist,mobile,479
EVT0012626,CUST01202,2024-01-26,search,mobile,746
EVT0012627,CUST01203,2024-01-29,page_view,desktop,807
EVT0012628,CUST01203,2024-03-22,app_open,tablet,629
EVT0012629,CUST01203,2024-03-27,search,tablet,357
EVT0012630,CUST01203,2024-05-20,wishlist,mobile,730
EVT0012631,CUST01203,2024-02-25,add_to_cart,mobile,471
EVT0012632,CUST01203,2023-12-14,page_view,desktop,865
EVT0012633,CUST01203,2024-02-17,search,mobile,473
EVT0012634,CUST01203,2024-04-05,checkout,desktop,749
EVT0012635,CUST01203,2024-05-29,checkout,tablet,890
EVT0012636,CUST01203,2024-03-11,search,desktop,286
EVT0012637,CUST01203,2024-02-18,wishlist,mobile,861
EVT0012638,CUST01203,2024-05-16,wishlist,desktop,179
EVT0012639,CUST01204,2023-12-02,search,desktop,420
EVT0012640,CUST01204,2024-01-08,wishlist,desktop,462
EVT0012641,CUST01204,2024-02-05,add_to_cart,tablet,552
EVT0012642,CUST01204,2023-11-25,search,desktop,732
EVT0012643,CUST01204,2023-11-16,add_to_cart,mobile,782
EVT0012644,CUST01204,2023-12-27,page_view,mobile,317
EVT0012645,CUST01204,2024-01-07,checkout,desktop,90
EVT0012646,CUST01204,2023-10-23,wishlist,tablet,197
EVT0012647,CUST01204,2024-03-14,product_review,desktop,782
EVT0012648,CUST01204,2024-03-22,app_open,mobile,858
EVT0012649,CUST01204,2024-02-01,checkout,mobile,230
EVT0012650,CUST01205,2024-04-01,add_to_cart,mobile,434
EVT0012651,CUST01205,2024-04-17,product_review,mobile,768
EVT0012652,CUST01205,2024-02-01,page_view,tablet,692
EVT0012653,CUST01205,2024-06-04,product_review,desktop,786
EVT0012654,CUST01205,2024-06-21,checkout,desktop,606
EVT0012655,CUST01205,2024-04-27,wishlist,desktop,552
EVT0012656,CUST01205,2024-01-21,page_view,tablet,700
EVT0012657,CUST01205,2024-06-19,app_open,mobile,835
EVT0012658,CUST01206,2023-12-08,app_open,mobile,301
EVT0012659,CUST01206,2023-12-23,search,mobile,351
EVT0012660,CUST01206,2023-10-11,app_open,tablet,135
EVT0012661,CUST01206,2023-09-19,checkout,mobile,565
EVT0012662,CUST01206,2023-11-05,add_to_cart,tablet,735
EVT0012663,CUST01206,2023-08-03,checkout,mobile,889
EVT0012664,CUST01206,2023-10-17,search,tablet,229
EVT0012665,CUST01207,2023-12-27,app_open,mobile,218
EVT0012666,CUST01207,2023-12-10,checkout,mobile,249
EVT0012667,CUST01207,2023-12-28,page_view,tablet,255
EVT0012668,CUST01207,2024-03-02,search,tablet,855
EVT0012669,CUST01207,2023-10-28,product_review,desktop,379
EVT0012670,CUST01207,2024-03-05,wishlist,desktop,467
EVT0012671,CUST01207,2023-11-22,app_open,desktop,386
EVT0012672,CUST01207,2023-10-24,add_to_cart,desktop,302
EVT0012673,CUST01207,2024-02-06,checkout,tablet,725
EVT0012674,CUST01207,2023-12-04,product_review,tablet,533
EVT0012675,CUST01207,2024-01-14,add_to_cart,desktop,341
EVT0012676,CUST01207,2024-03-07,page_view,desktop,122
EVT0012677,CUST01207,2023-11-07,app_open,mobile,455
EVT0012678,CUST01208,2023-12-10,product_review,tablet,744
EVT0012679,CUST01208,2023-11-23,search,tablet,205
EVT0012680,CUST01208,2023-11-12,add_to_cart,desktop,739
EVT0012681,CUST01208,2023-09-20,wishlist,tablet,350
EVT0012682,CUST01208,2023-09-12,page_view,desktop,743
EVT0012683,CUST01208,2023-12-24,app_open,desktop,403
EVT0012684,CUST01208,2023-09-05,product_review,tablet,307
EVT0012685,CUST01208,2023-09-25,search,mobile,312
EVT0012686,CUST01208,2023-09-15,product_review,desktop,751
EVT0012687,CUST01208,2024-01-17,app_open,mobile,757
EVT0012688,CUST01208,2023-12-13,page_view,mobile,110
EVT0012689,CUST01208,2024-02-15,search,tablet,781
EVT0012690,CUST01208,2023-10-03,checkout,tablet,201
EVT0012691,CUST01208,2023-11-12,search,tablet,47
EVT0012692,CUST01208,2023-11-19,search,desktop,490
EVT0012693,CUST01208,2024-01-23,add_to_cart,desktop,227
EVT0012694,CUST01208,2023-09-18,add_to_cart,desktop,874
EVT0012695,CUST01208,2023-08-23,checkout,desktop,632
EVT0012696,CUST01208,2023-11-13,app_open,tablet,766
EVT0012697,CUST01209,2023-09-17,page_view,tablet,572
EVT0012698,CUST01209,2023-12-05,app_open,desktop,764
EVT0012699,CUST01209,2024-01-24,add_to_cart,tablet,304
EVT0012700,CUST01209,2023-09-21,product_review,mobile,752
EVT0012701,CUST01209,2023-12-29,app_open,mobile,799
EVT0012702,CUST01209,2023-08-18,wishlist,desktop,667
EVT0012703,CUST01209,2023-09-21,page_view,desktop,389
EVT0012704,CUST01209,2024-01-01,wishlist,tablet,672
EVT0012705,CUST01209,2023-09-21,checkout,desktop,347
EVT0012706,CUST01209,2024-01-10,page_view,mobile,575
EVT0012707,CUST01209,2023-10-14,checkout,desktop,778
EVT0012708,CUST01209,2024-01-01,checkout,mobile,494
EVT0012709,CUST01209,2023-11-25,app_open,mobile,627
EVT0012710,CUST01209,2023-09-14,wishlist,mobile,885
EVT0012711,CUST01210,2023-12-22,search,tablet,173
EVT0012712,CUST01210,2024-01-26,wishlist,desktop,733
EVT0012713,CUST01210,2024-01-05,page_view,mobile,583
EVT0012714,CUST01210,2023-11-13,add_to_cart,desktop,80
EVT0012715,CUST01211,2024-01-10,search,tablet,492
EVT0012716,CUST01211,2024-01-15,checkout,tablet,809
EVT0012717,CUST01211,2023-12-05,page_view,desktop,348
EVT0012718,CUST01211,2023-10-13,app_open,mobile,575
EVT0012719,CUST01211,2023-10-06,checkout,mobile,291
EVT0012720,CUST01211,2023-12-05,search,mobile,690
EVT0012721,CUST01211,2023-11-05,product_review,mobile,523
EVT0012722,CUST01211,2023-08-22,add_to_cart,mobile,859
EVT0012723,CUST01211,2024-01-10,checkout,tablet,401
EVT0012724,CUST01211,2023-09-06,search,desktop,631
EVT0012725,CUST01211,2023-12-14,add_to_cart,mobile,789
EVT0012726,CUST01211,2024-02-15,wishlist,mobile,61
EVT0012727,CUST01211,2024-02-08,app_open,tablet,840
EVT0012728,CUST01211,2023-08-31,wishlist,tablet,252
EVT0012729,CUST01211,2023-11-10,wishlist,tablet,468
EVT0012730,CUST01211,2024-02-17,app_open,desktop,375
EVT0012731,CUST01211,2023-12-08,app_open,desktop,299
EVT0012732,CUST01211,2023-08-27,add_to_cart,mobile,246
EVT0012733,CUST01211,2023-12-25,app_open,desktop,38
EVT0012734,CUST01212,2023-09-18,search,desktop,227
EVT0012735,CUST01212,2023-12-30,checkout,mobile,628
EVT0012736,CUST01212,2023-09-24,checkout,tablet,734
EVT0012737,CUST01212,2023-09-28,add_to_cart,mobile,136
EVT0012738,CUST01212,2023-12-22,add_to_cart,tablet,749
EVT0012739,CUST01212,2023-10-19,wishlist,tablet,435
EVT0012740,CUST01212,2024-02-24,product_review,desktop,671
EVT0012741,CUST01212,2024-03-06,search,tablet,397
EVT0012742,CUST01212,2024-01-07,search,tablet,758
EVT0012743,CUST01212,2024-02-16,search,tablet,171
EVT0012744,CUST01212,2023-11-26,wishlist,tablet,849
EVT0012745,CUST01212,2023-09-28,product_review,tablet,858
EVT0012746,CUST01212,2024-03-12,product_review,tablet,286
EVT0012747,CUST01212,2024-02-23,product_review,mobile,409
EVT0012748,CUST01212,2023-12-28,checkout,mobile,335
EVT0012749,CUST01212,2023-11-28,add_to_cart,mobile,64
EVT0012750,CUST01212,2024-01-25,wishlist,desktop,581
EVT0012751,CUST01212,2023-09-20,product_review,desktop,881
EVT0012752,CUST01212,2024-03-14,search,tablet,785
EVT0012753,CUST01212,2024-01-05,add_to_cart,mobile,548
EVT0012754,CUST01212,2023-10-21,wishlist,mobile,685
EVT0012755,CUST01212,2023-11-25,app_open,desktop,460
EVT0012756,CUST01212,2023-12-31,checkout,tablet,69
EVT0012757,CUST01212,2023-12-21,wishlist,tablet,514
EVT0012758,CUST01212,2024-02-20,app_open,tablet,614
EVT0012759,CUST01212,2023-12-04,page_view,mobile,798
EVT0012760,CUST01212,2023-09-21,app_open,tablet,719
EVT0012761,CUST01212,2024-03-04,checkout,tablet,399
EVT0012762,CUST01212,2023-11-13,product_review,mobile,512
EVT0012763,CUST01212,2024-02-13,add_to_cart,mobile,793
EVT0012764,CUST01212,2023-11-08,page_view,mobile,704
EVT0012765,CUST01212,2023-09-30,search,desktop,573
EVT0012766,CUST01212,2023-12-25,add_to_cart,desktop,740
EVT0012767,CUST01212,2024-02-10,product_review,desktop,348
EVT0012768,CUST01212,2024-03-08,app_open,desktop,607
EVT0012769,CUST01212,2023-12-20,add_to_cart,desktop,757
EVT0012770,CUST01212,2024-02-26,checkout,mobile,506
EVT0012771,CUST01212,2024-02-13,app_open,mobile,597
EVT0012772,CUST01212,2023-11-06,add_to_cart,mobile,109
EVT0012773,CUST01213,2024-03-28,checkout,mobile,267
EVT0012774,CUST01214,2024-03-08,add_to_cart,mobile,877
EVT0012775,CUST01214,2023-10-12,app_open,tablet,882
EVT0012776,CUST01214,2024-03-16,page_view,mobile,812
EVT0012777,CUST01214,2024-02-28,search,desktop,652
EVT0012778,CUST01214,2024-01-09,page_view,tablet,683
EVT0012779,CUST01215,2023-09-06,wishlist,tablet,393
EVT0012780,CUST01215,2023-12-29,add_to_cart,mobile,290
EVT0012781,CUST01215,2023-09-22,checkout,mobile,406
EVT0012782,CUST01215,2023-09-10,checkout,mobile,432
EVT0012783,CUST01215,2023-07-18,wishlist,mobile,319
EVT0012784,CUST01215,2023-12-21,add_to_cart,mobile,427
EVT0012785,CUST01215,2023-08-04,wishlist,desktop,855
EVT0012786,CUST01215,2023-11-22,product_review,mobile,669
EVT0012787,CUST01215,2023-10-28,search,desktop,751
EVT0012788,CUST01215,2023-07-25,checkout,mobile,817
EVT0012789,CUST01215,2023-08-16,page_view,mobile,568
EVT0012790,CUST01215,2023-08-28,add_to_cart,mobile,606
EVT0012791,CUST01215,2023-08-30,search,desktop,227
EVT0012792,CUST01215,2023-09-06,checkout,mobile,136
EVT0012793,CUST01215,2023-12-18,search,mobile,677
EVT0012794,CUST01215,2023-07-24,page_view,tablet,740
EVT0012795,CUST01215,2023-10-10,page_view,tablet,523
EVT0012796,CUST01215,2023-10-17,product_review,mobile,64
EVT0012797,CUST01215,2023-07-30,product_review,desktop,199
EVT0012798,CUST01215,2023-07-14,page_view,desktop,542
EVT0012799,CUST01215,2023-09-24,app_open,tablet,130
EVT0012800,CUST01215,2023-08-18,add_to_cart,mobile,815
EVT0012801,CUST01215,2023-10-26,page_view,mobile,810
EVT0012802,CUST01215,2023-08-06,product_review,mobile,368
EVT0012803,CUST01215,2023-12-26,checkout,tablet,599
EVT0012804,CUST01215,2023-07-24,app_open,mobile,212
EVT0012805,CUST01215,2023-12-20,app_open,desktop,749
EVT0012806,CUST01215,2023-07-24,product_review,desktop,404
EVT0012807,CUST01215,2023-07-20,product_review,desktop,886
EVT0012808,CUST01215,2023-07-28,search,tablet,813
EVT0012809,CUST01215,2023-09-19,add_to_cart,mobile,346
EVT0012810,CUST01216,2023-10-27,app_open,desktop,815
EVT0012811,CUST01216,2024-03-16,wishlist,tablet,110
EVT0012812,CUST01217,2024-03-04,page_view,desktop,752
EVT0012813,CUST01217,2024-02-19,search,desktop,351
EVT0012814,CUST01217,2024-04-16,search,mobile,817
EVT0012815,CUST01217,2024-05-15,search,mobile,897
EVT0012816,CUST01217,2023-12-12,page_view,tablet,168
EVT0012817,CUST01217,2024-03-24,app_open,desktop,286
EVT0012818,CUST01217,2023-12-20,search,tablet,599
EVT0012819,CUST01217,2024-05-24,checkout,tablet,580
EVT0012820,CUST01217,2024-01-04,search,mobile,541
EVT0012821,CUST01217,2024-05-23,app_open,desktop,534
EVT0012822,CUST01217,2024-04-06,page_view,tablet,605
EVT0012823,CUST01217,2024-04-06,search,mobile,211
EVT0012824,CUST01217,2024-04-20,search,mobile,153
EVT0012825,CUST01217,2023-12-26,page_view,mobile,150
EVT0012826,CUST01217,2024-03-08,add_to_cart,mobile,305
EVT0012827,CUST01217,2023-12-13,app_open,tablet,342
EVT0012828,CUST01217,2024-05-05,checkout,tablet,750
EVT0012829,CUST01217,2024-05-09,search,mobile,158
EVT0012830,CUST01218,2024-02-25,checkout,mobile,479
EVT0012831,CUST01218,2024-01-25,search,mobile,557
EVT0012832,CUST01218,2024-02-19,page_view,desktop,343
EVT0012833,CUST01218,2024-04-22,search,desktop,742
EVT0012834,CUST01218,2024-01-13,add_to_cart,mobile,54
EVT0012835,CUST01218,2024-03-25,checkout,mobile,521
EVT0012836,CUST01218,2024-04-20,app_open,desktop,622
EVT0012837,CUST01218,2024-01-07,checkout,mobile,882
EVT0012838,CUST01218,2024-03-28,checkout,tablet,765
EVT0012839,CUST01218,2024-03-13,app_open,desktop,412
EVT0012840,CUST01218,2024-01-19,product_review,tablet,446
EVT0012841,CUST01218,2023-12-01,checkout,desktop,723
EVT0012842,CUST01218,2024-03-26,page_view,tablet,319
EVT0012843,CUST01218,2024-04-19,product_review,mobile,720
EVT0012844,CUST01218,2024-04-24,product_review,tablet,206
EVT0012845,CUST01218,2023-12-13,search,mobile,220
EVT0012846,CUST01218,2024-04-04,product_review,mobile,629
EVT0012847,CUST01218,2024-03-04,product_review,desktop,827
EVT0012848,CUST01218,2023-12-01,search,mobile,873
EVT0012849,CUST01218,2024-05-09,page_view,desktop,60
EVT0012850,CUST01218,2024-01-31,checkout,mobile,399
EVT0012851,CUST01218,2024-02-13,product_review,desktop,245
EVT0012852,CUST01218,2024-02-11,search,tablet,364
EVT0012853,CUST01218,2024-01-30,search,tablet,710
EVT0012854,CUST01218,2024-05-04,app_open,mobile,66
EVT0012855,CUST01218,2023-12-23,product_review,tablet,898
EVT0012856,CUST01218,2023-12-18,checkout,mobile,299
EVT0012857,CUST01218,2024-01-04,product_review,mobile,664
EVT0012858,CUST01218,2024-05-07,wishlist,desktop,40
EVT0012859,CUST01218,2024-02-17,checkout,mobile,160
EVT0012860,CUST01218,2024-02-05,product_review,desktop,233
EVT0012861,CUST01218,2024-05-04,wishlist,desktop,185
EVT0012862,CUST01218,2023-11-26,wishlist,tablet,637
EVT0012863,CUST01218,2024-01-27,add_to_cart,mobile,238
EVT0012864,CUST01218,2024-01-18,page_view,tablet,827
EVT0012865,CUST01219,2024-03-29,wishlist,mobile,709
EVT0012866,CUST01219,2023-12-22,search,tablet,286
EVT0012867,CUST01219,2024-03-11,app_open,tablet,246
EVT0012868,CUST01219,2024-05-13,product_review,desktop,37
EVT0012869,CUST01219,2024-03-24,search,desktop,808
EVT0012870,CUST01219,2023-12-19,app_open,mobile,669
EVT0012871,CUST01219,2024-05-09,add_to_cart,mobile,38
EVT0012872,CUST01219,2024-01-31,checkout,mobile,430
EVT0012873,CUST01220,2023-11-19,search,mobile,547
EVT0012874,CUST01220,2023-08-30,wishlist,mobile,332
